"PROJECT_ID","SUBPROJECT_ID","RESPONSE_UID","QUESTIONNAIREEVENT_ID","QUESTION_NUMBER","QUESTION_TEXT","QUESTION_SHORT","INDICATOR","MILESTONE_ID","MILESTONE_DESC","PROGRAMTYPE_ID","PROGRAM_NAME","PROGRAM_DESC","DESIGN_TEAM","DESIGNSTRATEGY_DESC","DISTRICT","DIVISION","RESPONSE","RESPONSEVALUE","RESPONSECLASS","RESPONSECLASS_DESC"
369,287,4330,444,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","REVIEW TEAM MEMBERS","Team",3,"65% (Intermediate Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
369,287,4330,444,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","REVIEW TEAM MEMBERS","QA",3,"65% (Intermediate Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
369,287,4330,444,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","REVIEW TEAM MEMBERS","QC",3,"65% (Intermediate Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
369,287,4331,444,4,"Does the design team have sufficient relevant design experience with projects of similar scope and complexity?","RELEVANT DESIGN EXPERIENCE","Team",3,"65% (Intermediate Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
369,287,4338,444,15,"Does the project schedule include all standard practice design milestones?","SCHEDULED DESIGN MILESTONES","Schedule",3,"65% (Intermediate Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
138,104,4277,442,37,"Has there been turnover on your design or review team that may affect the team's ability to develop a quality product?","TURNOVER","Team",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","POH","POD","No",1,"Positive","Response Valued > 0.8"
160,111,4282,443,4,"Does the design team have sufficient relevant design experience with projects of similar scope and complexity?","RELEVANT DESIGN EXPERIENCE","Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
160,111,4283,443,6,"Do the design and review team members have capacity to actively support  the project?","GOVERNMENT CAPACITY","Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
160,111,4286,443,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","DESIGN DEVIATIONS","Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
160,111,4286,443,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","DESIGN DEVIATIONS","Cost",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
160,111,4286,443,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","DESIGN DEVIATIONS","Scope",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
160,111,4288,443,15,"Does the project schedule include all standard practice design milestones?","SCHEDULED DESIGN MILESTONES","Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
160,111,4291,443,18,"Does the project schedule include sufficient time to complete engineering investigations and surveys (e.g., cultural, geotechnical, environmental, hazardous materials, etc.) in time to adequately inform the design?","ENGINEERING INVESTIGATIONS","Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
160,111,4295,443,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QMP/RP IMPLEMENTATION","QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
160,111,4295,443,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QMP/RP IMPLEMENTATION","QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
160,111,4300,443,28,"Has a Biddability, Constructability, Operability, Environmental, and Sustainability (BCOES) review been performed in compliance with the ER?","BCOES","QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
160,111,4303,443,33,"Is the design maturity sufficient to generate the required Class of estimate for this milestone? (Class 3 at 35%, Class 2 at 65%, and Class 1 at 95%/100%)","CLASS OF ESTIMATE","Cost",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
323,266,4312,370,7,"Have the relevant Mandatory Centers of Expertise (MCX), Technical Centers of Expertise (TCX), and/or Centers of Standardization (COS) been identified and engaged on the project?","CENTERS OF EXPERTISE AND STANDARDIZATION","Team",1,"15% (Project Initiation)","2","CW","Civil Works","AE","Design-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
323,266,4314,370,9,"Are the assumptions made during planning/programming still valid (e.g., real estate, environmental, geotechnical, hydraulics and hydrology, survey, and other pertinent assumptions)?","PLANNING/PROGRAMMING ASSUMPTIONS","Scope",1,"15% (Project Initiation)","2","CW","Civil Works","AE","Design-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
369,287,4342,444,19,"Does the project schedule include sufficient time to complete permitting process(es)?","PERMITTING","Schedule",3,"65% (Intermediate Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
369,287,4346,444,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QMP/RP IMPLEMENTATION","QA",3,"65% (Intermediate Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
369,287,4346,444,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QMP/RP IMPLEMENTATION","QC",3,"65% (Intermediate Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
369,287,4347,444,24,"Have all computations gone through a rigorous Quality Control (QC) process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS COMPUTATION REVIEW","QC",3,"65% (Intermediate Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
369,287,4350,444,27,"Have all models gone through a rigorous QC process? (e.g., a ""red dot"" review, clash detection, etc.)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS MODEL REVIEW","QC",3,"65% (Intermediate Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
369,287,4351,444,28,"Has a Biddability, Constructability, Operability, Environmental, and Sustainability (BCOES) review been performed in compliance with the ER?","BCOES","QC",3,"65% (Intermediate Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
369,287,4355,444,33,"Is the design maturity sufficient to generate the required Class of estimate for this milestone? (Class 3 at 35%, Class 2 at 65%, and Class 1 at 95%/100%)","CLASS OF ESTIMATE","Cost",3,"65% (Intermediate Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
370,288,4360,447,1,"Is there an Engineering Technical Lead (TL) assigned to the project with an active professional registration (e.g., P.E., R.A., P.L.A., P.G., etc.) or waiver from the Chief of the District's Engineering Function?","ENGINEERING TECHNICAL LEADS","Team",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
370,288,4362,447,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","REVIEW TEAM MEMBERS","Team",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
370,288,4362,447,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","REVIEW TEAM MEMBERS","QA",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
370,288,4362,447,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","REVIEW TEAM MEMBERS","QC",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
370,288,4364,447,5,"Are senior staff mentors assigned to all design team members with less than two years of professional design experience?","SENIOR STAFF MENTORS","Team",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
370,288,4373,447,18,"Does the project schedule include sufficient time to complete engineering investigations and surveys (e.g., cultural, geotechnical, environmental, hazardous materials, etc.) in time to adequately inform the design?","ENGINEERING INVESTIGATIONS","Schedule",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
370,288,4375,447,20,"Is the current design team schedule in alignment with the project schedule in the Project Management Plan (PMP)?","PROJECT SCHEDULE","Schedule",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
370,288,4376,447,21,"Does the project have a current, approved project-specific Quality Management Plan (QMP)/Review Plan (RP)?","APPROVED QMP/RP","QA",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
370,288,4376,447,21,"Does the project have a current, approved project-specific Quality Management Plan (QMP)/Review Plan (RP)?","APPROVED QMP/RP","QC",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
370,288,4378,447,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QMP/RP IMPLEMENTATION","QA",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
370,288,4378,447,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QMP/RP IMPLEMENTATION","QC",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
370,288,4380,447,25,"Have all critical graphics/plans gone through a rigorous QC process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS PLAN REVIEW","QC",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
370,288,4382,447,28,"Has a Biddability, Constructability, Operability, Environmental, and Sustainability (BCOES) review been performed in compliance with the ER?","BCOES","QC",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
370,288,4384,447,32,"Did the deliverable meet established design milestone expectations?","DESIGN MILESTONE EXPECTATIONS","QA",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
365,282,4393,448,5,"Are senior staff mentors assigned to all design team members with less than two years of professional design experience?","SENIOR STAFF MENTORS","Team",5,"100% (Corrected Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
